技嘉 RTX3050 WINDFORCE OC V2 6G(N3050WF2OCV2-6GD),$5990 ◆ ★
微星 RTX3050 LP 6G OC(1492MHz/17.5cm/雙風扇/註四年)薄型設計.高度僅6.9cm,$5990 ◆ ★ ↓任搭100↓
微星 RTX3050 VENTUS 2X E 6G OC(1492MHz/19cm/雙風扇/註四年),$5990 ◆ ★ ↓任搭100↓
微星 RTX3050 GAMING X 6G(1507MHz/21cm/雙風扇/註五年),$6190 ◆ ★
ZOTAC RTX3050 6GB GDDR6 Solo(1470MHz/15cm/單風扇/註四年)滿料四輸出,$5890 ◆ ★ 熱賣
ZOTAC RTX3050 6GB GDDR6 LP(1470MHz/16cm/雙風扇/註四年) 短版設計,$5990 ◆ ★ ↓任搭500↓
ZOTAC RTX3050 6GB GDDR6 Twin Edge OC(1477MHz/16cm/雙風扇),$5590 ◆ ★
INNO3D RTX3050 6GB TWIN X2(1470MHz/22cm/雙風扇/註四年),$5488 ◆ ★
華碩 DUAL-RTX3050-O8G-V2(1852MHz/20cm/雙風扇/註四年)OC版.時脈高,$6990 ◆ ★ 熱賣
微星 RTX3050 AERO ITX 8G OCV1(1807MHz/17cm/單風扇/註冊四年保)限時活動,$6890 ◆ ★
微星 RTX3050 VENTUS 2X XS 8G OC(1807MHz/21cm/雙風扇/註冊四年保),$6990 ◆ ★ ↓任搭100↓
ZOTAC RTX3050 ECO SOLO(1777MHz/15cm/單風扇/註冊四年保)*加送ZOTAC 鼠墊,$6390 ◆ ★ 熱賣
INNO3D RTX3050 TWIN X2(1777MHZ/24cm/超頻雙風扇/註冊四年保),$6488 ◆ ★
技嘉 RTX3060 WINDFORCE OC 12G(rev2.0)(1792MHz/19.8cm/雙風扇/註四年),$8990 ★
微星 RTX3060 VENTUS 2X 12G OC(1807MHz/23.5cm/雙風扇/註四年)*送螢幕 11/2止,$8990 ◆ ★
[開學祭]ZOTAC RTX3060 TWIN EDGE 12G(1777MHz/22.5cm/雙風扇/註四年)智能風扇,$6990 ★ 熱賣
華碩 DUAL-RTX5050-O8G(2677MHz/21cm/雙風扇/註冊四年) 2-slot 設計,$8590 ◆ ★ 熱賣 ↓任搭190↓
華碩 PRIME-RTX5050-O8G(2707MHz/27cm/三風扇/註冊五年保),$9590 ◆ ★ ↓任搭190↓
技嘉 RTX5050 WINDFORCE OC 8G(2587MHz/20cm/雙風扇/註冊四年保),$8590 ◆ ★ ↓任搭90↓
技嘉 RTX5050 OC Low Profile 8G(2632MHz/18cm/三風扇/註冊四年保),$8990 ◆ ★ ↓任搭90↓
技嘉 RTX5050 GAMING OC 8G(2632MHz/28cm/三風扇/註冊五年保),$9490 ◆ ★ ↓任搭190↓
微星 RTX5050 8G SHADOW 2X OC(2617MHz/20cm/雙風扇/註冊四年保),$8590 ◆ ★ ↓任搭90↓
微星 RTX5050 8G VENTUS 2X OC(2617MHz/20cm/雙風扇/註冊四年保),$8990 ◆ ★ ↓任搭90↓
微星 RTX5050 8G GAMING OC(2647MHz/21cm/雙風扇/註冊五年保),$9490 ◆ ★ ↓任搭190↓
ZOTAC RTX5050 Twin Edge OC(2602MHz/22cm/雙風扇/註冊五年),$8590 ◆ ★ ↓任搭90↓
ZOTAC RTX5050 Twin Edge OC White Edition(2602MHz/22cm/雙風扇/註冊五年/白),$8990 ◆ ★ ↓任搭90↓
INNO3D RTX5050 8GB TWIN X2(2572MHz/22.5cm/雙風扇/註冊四年),$8590↘$8488 ◆ ★ ↓任搭90↓
華碩 RTX5060-O8G-LP-BRK(2580MHz/18cm/三風扇/註冊四年)短卡設計,$11990 ◆ ★ ↓任搭90↓
華碩 DUAL-RTX5060-O8G(2565MHz/23cm/雙風扇/註冊四年)*金屬背板,$10990 ◆ ★ 熱賣 ↓任搭90↓
華碩 DUAL-RTX5060-O8G-WHITE(2565MHz/23cm/雙風扇/註冊四年/白)*金屬背板,$11990 ◆ ★ ↓任搭190↓
華碩 PRIME-RTX5060-O8G(2595MHz/27cm/三風扇/註冊五年)*金屬背板,$11990 ◆ ★ ↓任搭90↓
華碩 TUF-RTX5060-O8G-GAMING(2692MHz/31cm/三風扇/註五年)金屬背板,$12990 ◆ ★ ↓任搭190↓
技嘉 RTX5060 WINDFORCE 8G(2497MHz/20cm/雙風扇/註冊四年),$10890 ◆ ★ ↓任搭90↓
技嘉 RTX5060 WINDFORCE OC 8G(2512MHz/20cm/雙風扇/註冊四年),$11290 ◆ ★ 熱賣 ↓任搭90↓
技嘉 RTX5060 WINDFORCE MAX OC 8G(2512MHz/20cm/雙風扇/註冊四年),$11290 ◆ ★ ↓任搭190↓
技嘉 RTX5060 OC Low Profile 8G(2512MHz/19cm/三風扇/註冊四年),$11990 ◆ ★ ↓任搭190↓
技嘉 RTX5060 EAGLE OC 8G(2550MHz/21cm/雙風扇/註冊五年),$11890 ◆ ★ ↓任搭190↓
技嘉 RTX5060 EAGLE OC ICE 8G 白(2550MHz/21cm/雙風扇/註五年/銀白),$12290 ◆ ★ ↓任搭190↓
技嘉 RTX5060 EAGLE MAX OC 8G(2550MHZ/28cm/三風扇/註五年)Hawk 風扇,$11890 ◆ ★ ↓任搭190↓
技嘉 RTX5060 GAMING OC 8G(2595MHz/28cm/三風扇/註冊五年),$12590 ◆ ★ ↓任搭190↓
技嘉 RTX5060 AERO OC 8G(2595MHz/28cm/三風扇/註冊五年/銀白),$12990 ◆ ★ ↓任搭290↓
技嘉 AORUS RTX5060 ELITE 8G(2722MHz/33cm/三風扇/註冊五年),$13290 ◆ ★ ↓任搭290↓
微星 RTX5060 8G VENTUS 2X OC(2535MHz/20cm/雙風扇/註冊四年),$10990 ◆ ★ 熱賣 ↓任搭90↓
微星 RTX5060 8G VENTUS 2X OC WHITE 純白(2535MHz/20cm/雙風扇/註冊四年),$11990 ◆ ★ ↓任搭90↓
微星 RTX5060 8G CYCLONE OC 雪螳螂【獨家】(2535MHz/16cm/免註冊五年保),$10990 ◆ ★ 熱賣
微星 RTX5060 8G VENTUS 3X OC(2550MHz/31cm/三風扇/註冊五年),$11990 ◆ ★ ↓任搭190↓
微星 RTX5060 8G GAMING TRIO OC(2640MHz/30cm/三風扇/註冊五年),$12990 ◆ ★ ↓任搭190↓
微星 RTX5060 8G GAMING TRIO OC WHITE(2640MHz/30cm/三風扇/註冊五年),$13500 ◆ ★ ↓任搭200↓
ZOTAC RTX5060 SOLO(2497MHz/17cm/單風扇/註冊五年),$10990 ◆ ★ ↓任搭90↓
ZOTAC RTX5060 Twin Edge OC(2527MHz/22cm/雙風扇/註冊五年)金屬背板,$10990 ◆ ★ ↓任搭90↓
ZOTAC RTX5060 Twin Edge OC White Edition(2527MHz/22cm/雙風扇/註冊五年)金屬背板,$11490 ◆ ★ ↓任搭90↓
ZOTAC RTX5060 AMP(2550MHz/22cm/雙風扇/註冊五年) *限時搶購到 10/7,$9990 ◆ ★ 熱賣 ↓任搭90↓
ZOTAC RTX5060 Low Profile(2497MHz/18.3cm/三風扇/短卡設計/註冊五年),$11990 ◆ ★ ↓任搭200↓
ZOTAC RTX5060 8GB XGAMING OC(雙風扇/註五年)缺！升級RTX5060Ti 8GB Twin Edge OC,$11990 ★ 熱賣
INNO3D RTX5060 8GB TWIN X2(2497MHz/25cm/註四年/雙風扇),$10990↘$10888 ◆ ★
INNO3D RTX5060 8GB TWIN X2 OC(2527MHz/25cm/註四年/超頻雙風扇),$11488 ◆ ★
INNO3D RTX5060 8GB TWIN X2 OC WHITE(2527MHz/25cm/超頻雙風扇/映雪),$11888↘$11488 ◆ ★
華碩 DUAL-RTX5060TI-O8G(2632MHz/23cm/雙風扇/註冊四年保),$13790 ◆ ★
華碩 DUAL-RTX5060TI-O8G-WHITE(2632MHz/23cm/雙風扇/註冊四年保/白),$14490 ◆ ★ ↓任搭290↓
華碩 PRIME-RTX5060TI-8G(2602MHz/31cm/三風扇/註冊五年保固)缺!~無痛升級OC版,$14990 ◆ ★ ↓任搭290↓
華碩 PRIME-RTX5060TI-O8G(2647MHz/31cm/三風扇/註冊五年保固)SFF-Ready 2.5 Slot 設計,$15990 ◆ ★ 熱賣 ↓任搭800↓
華碩 TUF-RTX5060TI-O8G-GAMING(2692MHz/30cm/三風扇/註冊五年保固),$16990 ★
技嘉 RTX5060Ti WINDFORCE 8G(2572MHz/21cm/雙風扇/註冊四年保),$13790 ◆ ★ ↓任搭190↓
技嘉 RTX5060Ti WINDFORCE OC 8G(2587MHz/21cm/雙風扇)*10/31前升級GAMING版,$13790 ◆ ★ 熱賣 ↓任搭190↓
技嘉 RTX5060Ti WINDFORCE MAX OC 8G(2587MHz/21cm/雙風扇/註冊四年保),$13790 ◆ ★ ↓任搭190↓
技嘉 RTX5060Ti EAGLE OC 8G(2617MHz/22cm/雙風扇/註冊五年保),$14990 ◆ ★ ↓任搭290↓
技嘉 RTX5060Ti EAGLE OC ICE 8G 白(2617MHz/22cm/雙風扇/註冊五年保),$15490 ◆ ★ ↓任搭290↓
技嘉 RTX5060Ti EAGLE MAX OC 8G(2617MHz/28cm/三風扇/註冊五年保),$14990 ◆ ★ ↓任搭290↓
技嘉 RTX5060Ti GAMING OC 8G(2647MHz/28cm/三風扇/註冊五年保) 活動到10/31,$15990 ◆ ★ ↓任搭290↓
技嘉 RTX5060Ti AERO OC 8G 白(2647MHz/28cm/三風扇/註冊五年保),$16490 ◆ ★ ↓任搭390↓
微星 RTX5060Ti 8G CYCLONE OC 雪螳螂【獨家】(2617MHz/16cm/免註冊五年保),$13790 ◆ ★ 熱賣
微星 RTX5060Ti 8G SHADOW 2X OC PLUS(2617MHz/23cm/雙風扇/註四年),$13790 ◆ ★
微星 RTX5060Ti 8G VENTUS 2X PLUS(2587MHz/23cm/雙風扇/註四年),$13790 ◆ ★
微星 RTX5060Ti 8G VENTUS 2X OC PLUS(2617MHz/23cm/雙風扇/註四年),$14500 ◆ ★ ↓任搭200↓
微星 RTX5060Ti 8G VENTUS 3X OC(2617MHz/31cm/三風扇/註五年),$14990 ◆ ★ ↓任搭290↓
微星 RTX5060Ti 8G GAMING TRIO OC(2662MHz/30cm/三風扇/註五年),$15990 ◆ ★ ↓任搭290↓
微星 RTX5060Ti 8G GAMING TRIO OC WHITE 白(2662MHz/30cm/三風扇/註五年),$16990 ◆ ★ ↓任搭390↓
ZOTAC RTX5060Ti 8GB Twin Edge OC(2602MHz/22cm/雙風扇/註冊五年保)金屬背板,$14490 ◆ ★ 熱賣 ↓任搭190↓
ZOTAC RTX5060Ti 8GB Twin Edge OC White Edition(2602MHz/註五年)*缺.無痛升級16G,$14990 ◆ ★
ZOTAC RTX5060Ti 8GB AMP(2632MHz/22cm/雙風扇/註冊五年保)金屬背板,$15490 ◆ ★ ↓任搭290↓
INNO3D RTX5060Ti 8GB TWIN X2(2572MHz/25cm/註四年/雙風扇),$13790↘$13488 ◆ ★
INNO3D RTX5060Ti 8GB TWIN X2 OC WHITE(2602MHz/25cm/註四年/雙風扇/映雪),$14488↘$13888 ◆ ★
華碩 DUAL-RTX5060TI-O16G(2632MHz/23cm/雙風扇/註冊四年保固),$15590 ★ ↓任搭90↓
華碩 DUAL-RTX5060TI-O16G-WHITE(2632MHz/23cm/雙風扇/註冊四年保/白),$16490 ◆ ★ ↓任搭190↓
華碩 PRIME-RTX5060TI-16G(2602MHz/31cm/三風扇/註冊五年保固),$17590 ★ ↓任搭190↓
技嘉 RTX5060Ti WINDFORCE 16G(2572MHz/21cm/雙風扇/註冊四年保),$15590 ◆ ★ ↓任搭90↓
技嘉 RTX5060Ti WINDFORCE OC 16G(2587MHz/21cm/雙風扇)*10/31前升級GAMING版,$15990 ◆ ★ 熱賣 ↓任搭90↓
技嘉 RTX5060Ti WINDFORCE MAX OC 16G(2587MHz/21cm/雙風扇/註冊四年保),$15990 ◆ ★ ↓任搭90↓
技嘉 RTX5060Ti EAGLE OC 16G(2617MHz/22cm/雙風扇/註冊五年保),$16990 ◆ ★ ↓任搭190↓
技嘉 RTX5060Ti EAGLE MAX OC 16G(2617MHz/28cm/三風扇/註冊五年保),$16990 ◆ ★ ↓任搭190↓
技嘉 RTX5060Ti EAGLE OC ICE 16G冰魄白(2617MHz/22cm/雙風扇/註五年),$17490 ◆ ★ ↓任搭290↓
技嘉 RTX5060Ti GAMING OC 16G(2647MHz/28cm/三風扇/註五年)活動到10/31,$17990 ◆ ★ ↓任搭290↓
技嘉 RTX5060Ti AERO OC 16G 白(2647MHz/28cm/三風扇/註五年),$18490 ◆ ★ ↓任搭290↓
技嘉 AORUS RTX5060Ti ELITE 16G(2722MHz/33cm/三風扇/註五年),$18990 ◆ ★ ↓任搭390↓
微星 RTX5060Ti 16G CYCLONE OC 雪螳螂【獨家】(2617MHz/16cm/免註冊五年保),$15590 ◆ ★ 熱賣
微星 RTX5060Ti 16G SHADOW 2X OC PLUS(2617MHz/23cm/雙風扇/註四年),$15590 ◆ ★ ↓任搭90↓
微星 RTX5060Ti 16G VENTUS 2X OC PLUS(2617MHz/23cm/雙風扇/註四年),$16990↘$15990 ◆ ★ ↓任搭190↓
微星 RTX5060Ti 16G VENTUS 2X OC WHITE PLUS(2617MHz/23cm/雙風扇/白色),$16500 ◆ ★ ↓任搭200↓
微星 RTX5060Ti 16G VENTUS 3X OC(2617MHz/31cm/三風扇/註五年),$17590↘$16990 ◆ ★ ↓任搭190↓
微星 RTX5060Ti 16G GAMING TRIO OC(2662MHz/30cm/三風扇/註五年),$17990 ◆ ★ ↓任搭190↓
微星 RTX5060Ti 16G GAMING TRIO OC WHITE 白(2662MHz/30cm/三風扇),$18590 ◆ ★ ↓任搭290↓
ZOTAC RTX5060Ti 16GB 月白 OC(2602MHz/30cm/三風扇/註冊五年保/月白色)-獨家版,$15590 ◆ ★ 熱賣
ZOTAC RTX5060Ti 16GB Twin Edge(2572MHz/22cm/雙風扇/註冊五年保)金屬背板,$15590 ◆ ★ ↓任搭90↓
ZOTAC RTX5060Ti 16GB Twin Edge OC(2602MHz/22cm/雙風扇/註冊五年保)金屬背板,$16490 ◆ ★ ↓任搭90↓
ZOTAC RTX5060Ti 16GB Twin Edge OC White Edition(2602MHz/22cm/雙風扇/註五年)*升級活動,$16990 ◆ ★ 熱賣
ZOTAC RTX5060 16GB XGAMING OC(雙風扇/註五年)缺！升級RTX5070 Twin Edge OC,$17990 ★
INNO3D RTX5060Ti 16GB TWIN X2(2572MHz/25cm/註四年/雙風扇),$15590↘$15488 ◆ ★
INNO3D RTX5060Ti 16GB TWIN X2 OC WHITE(2602MHz/25cm/註四年/雙風扇/映雪),$16488↘$15888 ◆ ★
華碩 DUAL-RTX5070-O12G(2572MHz/25cm/雙風扇/註四年),$19990 ◆ ★
華碩 PRIME-RTX5070-12G(2542MHz/31cm/三風扇/註五年)缺~無痛升級TUF-RTX5070,$20990 ◆ ★ 熱賣
華碩 PRIME-RTX5070-O12G(2587MHz/31cm/三風扇/註冊五年保),$23990↘$21990 ◆ ★
華碩 PRIME-RTX5070-O12G-WHITE(2587MHz/31cm/三風扇/註冊五年保/純白),$24990↘$22990 ◆ ★ ↓任搭290↓
華碩 TUF-RTX5070-O12G-GAMING(2640MHz/33cm/三風扇/註五年)HDMI*2 *活動中,$20990 ◆ ★ 熱賣
技嘉 RTX5070 WINDFORCE SFF 12G(2512MHz/29cm/註冊四年保),$19990 ◆ ★
技嘉 RTX5070 WINDFORCE OC SFF 12G(2542MHz/29cm/三風扇)*10/31前升級GAMING版,$20990 ◆ ★ 熱賣 ↓任搭490↓
技嘉 RTX5070 EAGLE OC SFF 12G(2587MHz/29cm/三風扇/註五年),$21990 ◆ ★
技嘉 RTX5070 EAGLE OC ICE SFF 12G(2587MHz/29cm/三風扇/註五年/冰魄白),$22990 ◆ ★
技嘉 RTX5070 GAMING OC 12G(2625MHz/33cm/三風扇/註五年)活動到10/31,$23990 ◆ ★ ↓任搭190↓
技嘉 RTX5070 AERO OC 12G(2625MHz/33cm/三風扇/註五年),$24990 ◆ ★
技嘉 AORUS RTX5070 MASTER 12G(2715MHz/32cm/三風扇/註五年),$25990 ★ ↓任搭190↓
微星 RTX5070 12G SHADOW 2X OC(2557MHz/24cm/雙風扇/註四年),$19990 ◆ ★
微星 RTX5070 12G VENTUS 2X OC(2557MHz/24cm/雙風扇/註四年),$21990↘$20500 ◆ ★ 熱賣 ↓任搭200↓
微星 RTX5070 12G VENTUS 2X OC WHITE(2557MHz/24cm/雙風扇/雪白),$22990↘$20990 ◆ ★ ↓任搭190↓
微星 RTX5070 12G INSPIRE 3X OC(2557MHz/29cm/三風扇/註五年),$22990↘$20990 ◆ ★ 熱賣 ↓任搭190↓
微星 RTX5070 12G VENTUS 3X OC(2557MHz/31cm/三風扇/註五年),$22990↘$21990 ◆ ★ ↓任搭190↓
微星 RTX5070 12G GAMING TRIO OC(2625MHz/34cm/三風扇/註五年),$24990↘$23990 ◆ ★ ↓任搭190↓
微星 RTX5070 12G GAMING TRIO OC WHITE(2625MHz/34cm/三風扇/雪白),$25500↘$24500 ◆ ★ ↓任搭200↓
微星 RTX5070 12G VANGUARD SOC LAUNCH EDITION先鋒-限量公仔版,$27990↘$24990 ◆ ★ ↓任搭190↓
ZOTAC RTX5070 Twin Edge(2512MHz/24cm/雙風扇/註五年),$19990 ◆ ★
ZOTAC RTX5070 Twin Edge OC(2542MHz/24cm/雙風扇/註五年)*升級活動 ↑↑,$21990 ◆ ★ 熱賣
ZOTAC RTX5070 SOLID(2512MHz/31cm/三風扇/註五年),$22990 ◆ ★ ↓任搭200↓
ZOTAC RTX5070 SOLID OC(2542MHz/31cm/三風扇/註五年),$23990 ◆ ★ ↓任搭200↓
ZOTAC RTX5070 AMP White Edition(2587MHz/31cm/三風扇/註五年),$24990 ◆ ★ ↓任搭200↓
INNO3D RTX5070 TWIN X2(2512MHz/25cm/雙風扇/註四年),$19990↘$19888 ◆ ★
INNO3D RTX5070 TWIN X2 OC(2542MHz/25cm/超頻雙風扇註四年),$20888 ◆ ★
INNO3D RTX5070 TWIN X2 OC WHITE(2542MHz/25cm/超頻雙風/白註四年),$21888↘$20888 ◆ ★
INNO3D RTX5070 X3 OC(2542MHz/30cm/超頻三風扇/Dual Slot),$22888↘$21888 ◆ ★
華碩 PRIME-RTX5070TI-16G(2482MHz/31cm/三風扇/註五年) *缺貨中,$26990 ★
華碩 PRIME-RTX5070TI-O16G(2527MHz/31cm/三風扇/註五年),$32990 ◆ ★ 熱賣 ↓任搭190↓
華碩 TUF-RTX5070TI-O16G-GAMING(2610MHz/33cm/三風扇/註五年),$34990 ◆ ★ ↓任搭190↓
華碩 TUF-RTX5070TI-O16G-WHITE-GAMING(2610MHz/33cm/三風扇/註五年),$35990 ★ ↓任搭190↓
華碩 TUF-RTX5070TI-O16G-BTF-WHITE(2610MHz/33cm/三風扇/白)背插/16PIN兩用電源,$36990 ◆ ★ ↓任搭190↓
華碩 ROG-STRIX-RTX5070TI-O16G-GAMING(2625MHz/33cm/三風扇/註五年),$37990 ◆ ★ ↓任搭190↓
技嘉 RTX5070Ti WINDFORCE SFF 16G(2452MHz/31cm/三風扇/註四年),$26990 ◆ ★ ↓任搭190↓
技嘉 RTX5070Ti WINDFORCE OC SFF 16G(2497MHz/31cm/三風扇/註四年),$30990 ◆ ★ ↓任搭190↓
技嘉 RTX5070Ti EAGLE OC SFF 16G(2542MHz/31cm/三風扇/註五年),$31990 ◆ ★ ↓任搭190↓
技嘉 RTX5070Ti EAGLE OC ICE SFF 16G(2542MHz/31cm/三風扇/註五年),$32990 ◆ ★ ↓任搭190↓
技嘉 RTX5070Ti GAMING OC 16G(2588MHz/34cm/三風扇/註五年),$33990 ◆ ★ 熱賣 ↓任搭290↓
技嘉 RTX5070Ti AERO OC 16G(2588MHz/34cm/三風扇/註五年),$34990 ◆ ★ ↓任搭190↓
技嘉 AORUS RTX5070Ti MASTER 16G(2670MHz/36cm/三風扇/註五年),$35990 ◆ ★ ↓任搭190↓
微星 RTX5070Ti 16G SHADOW 3X OC(2497MHz/31cm/三風扇/註四年),$26990 ◆ ★ ↓任搭190↓
微星 RTX5070Ti 16G VENTUS 3X OC(2497MHz/31cm/三風扇/註四年),$30990 ◆ ★ ↓任搭190↓
微星 RTX5070Ti 16G INSPIRE 3X OC(2497MHz/29cm/三風扇/註五年),$31990↘$28990 ◆ ★ 熱賣 ↓任搭290↓
微星 RTX5070Ti 16G GAMING TRIO OC(2580MHz/34cm/三風扇/註五年),$32990 ◆ ★ ↓任搭190↓
微星 RTX5070Ti 16G GAMING TRIO OC WHITE白龍(2580MHz/34cm/註五年),$33990 ◆ ★ ↓任搭190↓
[無痛升OC] ZOTAC RTX5070Ti SOLID CORE(三風扇/五年)缺！升SOLID CORE OC版,$26990 ◆ ★ 熱賣 ↓任搭1000↓
ZOTAC RTX5070Ti SOLID CORE OC(2482MHz/31cm/三風扇/註五年)同5080風扇用料,$31990 ◆ ★
ZOTAC RTX5070Ti SOLID CORE OC White Edition(2482MHz/31cm/註五年),$32990 ◆ ★ ↓任搭290↓
ZOTAC RTX5070Ti SOLID SFF OC(2482MHz/31cm/三風扇/註冊五年/2槽 SFF),$31990 ◆ ★
INNO3D RTX5070TI X3(2452MHz/30cm/註冊四年/三風扇/Dual Slot/註冊四年),$28888↘$26888 ◆ ★ ↓任搭188↓
INNO3D RTX5070TI X3 OC(2482MHz/30cm/註冊四年/三風扇/Dual Slot/註冊四年)*尾盤,$27888 ◆ ★
INNO3D RTX5070TI X3 OC WHITE(2482MHz/30cm/Dual Slot/映雪/註冊四年),$28888 ◆ ★ ↓任搭288↓
華碩 PRIME-RTX5080-16G(2640MHz/31cm/三風扇/註五年)2.5 Slot -缺貨中,$35990 ◆ ★
華碩 PRIME-RTX5080-O16G(2685MHz/31cm/三風扇/註冊五年保),$44990 ◆ ★ ↓任搭390↓
華碩 TUF-RTX5080-O16G-GAMING(2730MHz/35cm/三風扇/註冊五年保),$49990 ◆ ★ ↓任搭390↓
華碩 RTX5080-O16G-NOCTUA 貓頭鷹版(2730MHz/39cm/貓頭鷹三風扇/註五年),$55990 ◆ ★ ↓任搭690↓
華碩 ROG-ASTRAL-RTX5080-O16G-GAMING(2790MHz/36cm/四風扇/註五年),$55990 ◆ ★ 熱賣 ↓任搭690↓
華碩 ROG-ASTRAL-RTX5080-O16G-WHITE(2790MHz/36cm/四風扇/註五年/白),$57990 ◆ ★ ↓任搭990↓
華碩 ROG-ASTRAL-RTX5080-O16G-DHAHAB-CORE【燦金版】(2790MHz/註五年),$65990 ◆ ★ ↓任搭390↓
技嘉 RTX5080 WINDFORCE OC SFF 16G(2670MHz/31cm/三風扇)*10/31前升級GAMING版,$44990 ◆ ★ 熱賣
技嘉 RTX5080 GAMING OC 16G(2730MHz/34cm/三風扇/註冊五年保)活動到10/31,$48990 ◆ ★ ↓任搭990↓
技嘉 RTX5080 AERO OC SFF 16G(2730MHz/31cm/三風扇/註冊五年保),$49990 ◆ ★
技嘉 AORUS RTX5080 MASTER 16G(2805MHz/36cm/三風扇/註冊五年保),$54990 ◆ ★
技嘉 AORUS RTX5080 MASTER ICE 16G(2805MHz/36cm/三風扇/註五年),$55990 ◆ ★
微星 RTX5080 16G VENTUS 3X OC(2655MHz/31cm/三風扇)無痛升級 INSPIRE 3X,$35990 ◆ ★ 熱賣
微星 RTX5080 16G VENTUS 3X OC PLUS(2655MHz/31cm/三風扇/註五年),$35990 ◆ ★
微星 RTX5080 16G VENTUS 3X OC WHITE白龍(2655MHz/31cm/註冊五年保),$43990 ◆ ★
微星 RTX5080 16G INSPIRE 3X OC(2655MHz/29cm/三風扇/註冊五年保),$39990↘$37990 ◆ ★ 熱賣
微星 RTX5080 16G GAMING TRIO OC(2715MHz/34cm/三風扇/註冊五年保),$45990 ◆ ★
微星 RTX5080 16G GAMING TRIO OC WHITE白龍(2715MHz/34cm),$46990 ★
微星 RTX5080 16G VANGUARD SOC先鋒(2745MHz/36cm/三風扇/註五年),$48990 ◆ ★
微星 RTX5080 16G SUPRIM SOC(2760MHz/36cm/三風扇/註五年),$49990 ◆ ★
微星 RTX5080 16G SUPRIM LIQUID SOC(2760MHz/28cm/三風扇+水冷),$53990 ◆ ★ 熱賣 ↓任搭790↓
[無痛升級SOLID OC] ZOTAC RTX5080 SOLID CORE(三風扇/五年),$35990 ◆ ★ 熱賣
[5090散熱] ZOTAC RTX5080 SOLID OC(2640MHz/33cm/三風扇/註五年) 不帶燈,$44990 ◆ ★
ZOTAC RTX5080 SOLID OC White Edition(2640MHz/33cm/三風扇/註五年/白色),$47990 ◆ ★ ↓任搭990↓
[帝版-5090散熱]ZOTAC RTX5080 AMP Extreme INFINITY(2670MHz/34cm/三風扇/五年),$49990 ◆ ★
INNO3D RTX5080 X3(2617MHz/30cm/三風扇/Dual Slot/註四年),$35888 ◆ ★ ↓任搭488↓
INNO3D RTX5080 X3 OC(2640MHz/30cm/註四年/超頻三風扇/註四年),$42888↘$37888 ◆ ★ ↓任搭488↓
INNO3D RTX5080 X3 OC WHITE(2640MHz/30cm/超頻三風扇/註四年/映雪),$39888 ◆ ★ ↓任搭488↓
華碩 TUF-RTX5090-O32G-GAMING(2580MHz/35cm/三風扇/註冊五年保),$99990 ◆ ★ ↓任搭1500↓
華碩 ROG-ASTRAL-RTX5090-32G-GAMING(2467MHz/36cm/四風扇/註冊五年保),$103990 ◆ ★ ↓任搭1300↓
華碩 ROG-ASTRAL-RTX5090-O32G-GAMING(2610MHz/36cm/註五年)*任搭優惠中,$105990 ◆ ★ 熱賣 ↓任搭2500↓
華碩 ROG-ASTRAL-RTX5090-O32G-BTF-GAMING(2610MHz/36cm)背插/16PIN兩用電源,$106990 ◆ ★ ↓任搭1200↓
華碩 ROG-ASTRAL-RTX5090-O32G-WHITE(2610MHz/36cm/四風扇/註五年/白),$107990 ◆ ★ ↓任搭1500↓
華碩 ROG-ASTRAL-LC-RTX5090-O32G-GAMING(2610MHz/29cm/註五保/水冷),$109990 ◆ ★ ↓任搭2500↓
技嘉 RTX5090 GAMING OC 32G(2550MHz/35cm/三風扇/註五年),$97990 ◆ ★ 熱賣 ↓任搭1500↓
技嘉 AORUS RTX5090 MASTER 32G(2655MHz/36cm/三風扇/註冊五年保),$99990↘$98990 ◆ ★ ↓任搭1500↓
技嘉 AORUS RTX5090 MASTER ICE 32G(2655MHz/36cm/註冊五年保),$100990 ◆ ★ ↓任搭3000↓
技嘉 AORUS RTX5090 STEALTH ICE 32G(2655MHz/36cm/註冊五年保)隱藏式電源,$100990 ◆ ★ ↓任搭3000↓
技嘉 AORUS RTX5090 XTREME WATERFORCE 32G(水冷/註冊五年保),$102990 ◆ ★ ↓任搭3000↓
技嘉 AORUS RTX5090 XTREME WATERFORCE WB 32G(開放式水冷),$102990 ◆ ★ ↓任搭3000↓
微星 RTX5090 32G GAMING TRIO OC(2497MHz/36cm/三風扇/註冊五年保)*缺,$95990 ◆ ★ ↓任搭990↓
微星 RTX5090 32G SUPRIM SOC(2580MHz/36cm/三風扇/註五年)+送 ATLAS 支撐架,$99990 ◆ ★ ↓任搭1500↓
微星 RTX5090 32G SUPRIM LIQUID SOC(2580MHz/28cm/水冷/註冊五年保),$103990 ◆ ★ ↓任搭2000↓
ZOTAC RTX5090 SOLID OC(2422MHz/33cm/三風扇/註冊五年保),$96990 ◆ ★ ↓任搭2500↓
ZOTAC RTX5090 SOLID OC White Edition(2422MHz/33cm/三風扇/註五年/白色),$97990 ◆ ★ ↓任搭2500↓
ZOTAC RTX5090 ARCTICSTORM AIO(2437MHz/25cm/一體式水冷/註五年),$99990 ◆ ★
INNO3D RTX 5090 32GB iChill FROSTBITE(2467MHz/20.4cm/註冊五年/開放式水冷),$97888↘$89888 ◆ ★ ↓任搭888↓
